# docker logs terasort1
2023-03-31 11:16:10,010 [info ] [139856973143232] /home/kevin/git/lwdee/app.cpp:49 init : this is node1
2023-03-31 11:24:55,261 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node2),success
2023-03-31 11:24:55,266 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node3),success
2023-03-31 11:24:55,270 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node4),success
2023-03-31 11:24:55,275 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node5),success
2023-03-31 11:24:55,281 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node6),success
2023-03-31 11:24:55,285 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node2),success
2023-03-31 11:24:55,290 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node3),success
2023-03-31 11:24:55,294 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node4),success
2023-03-31 11:24:55,299 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node5),success
2023-03-31 11:24:55,303 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node6),success
2023-03-31 11:24:55,308 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node2),success
2023-03-31 11:24:55,312 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node3),success
2023-03-31 11:24:55,317 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node4),success
2023-03-31 11:24:55,321 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node5),success
2023-03-31 11:24:55,326 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node6),success
2023-03-31 11:24:55,330 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node2),success
2023-03-31 11:24:55,335 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node3),success
2023-03-31 11:24:55,340 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node4),success
2023-03-31 11:24:55,344 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node5),success
2023-03-31 11:24:55,348 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node6),success
2023-03-31 11:24:55,352 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node2),success
2023-03-31 11:24:55,357 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node3),success
2023-03-31 11:24:55,362 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node4),success
2023-03-31 11:24:55,366 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node5),success
2023-03-31 11:24:55,370 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node6),success
2023-03-31 11:24:55,374 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node2),success
2023-03-31 11:24:55,379 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node3),success
2023-03-31 11:24:55,383 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node4),success
2023-03-31 11:24:55,388 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node5),success
2023-03-31 11:24:55,392 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node6),success
2023-03-31 11:24:55,396 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node2),success
2023-03-31 11:24:55,401 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node3),success
2023-03-31 11:24:55,405 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node4),success
2023-03-31 11:24:55,410 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node5),success
2023-03-31 11:24:55,414 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node6),success
2023-03-31 11:24:55,418 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node2),success
2023-03-31 11:24:55,424 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node3),success
2023-03-31 11:24:55,428 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node4),success
2023-03-31 11:24:55,432 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node5),success
2023-03-31 11:24:55,437 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node6),success
2023-03-31 11:24:55,441 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node2),success
2023-03-31 11:24:55,446 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node3),success
2023-03-31 11:24:55,450 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node4),success
2023-03-31 11:24:55,454 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node5),success
2023-03-31 11:24:55,459 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node6),success
2023-03-31 11:24:55,463 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:203 reduce : get step 2 ddo(node2),success
2023-03-31 11:24:55,465 [info ] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:214 reduce : > reduce,eclipse 257.384000
2023-03-31 11:24:55,465 [info ] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:32 startJob : finish job,eclipse 525.451000 s
2023-03-31 11:24:55,465 [info ] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:34 startJob : finished
